gen,nevals,time_gen,avg,std,min,max
0,30,0.2949059009552002,0.43877499999999986,0.14786820919882226,0.2514,0.7114
1,30,0.46257472038269043,0.4836183333333333,0.13725205553004377,0.08325000000000005,0.7114
2,30,0.2891499996185303,0.4719466666666666,0.16339931300005175,0.08325000000000005,0.7114
3,30,0.3168148994445801,0.46064833333333327,0.17819498378804668,0.08325000000000005,0.7114
4,30,0.2925906181335449,0.501195,0.12811829452372,0.27085000000000004,0.7114
5,30,0.3130817413330078,0.44234999999999997,0.1679147199225448,0.13470000000000004,0.7114
6,30,0.2930750846862793,0.48969833333333335,0.156537978077384,0.13470000000000004,0.7115499999999999
7,30,0.2843632698059082,0.45283666666666655,0.1557748476345124,0.21009999999999995,0.7115499999999999
8,30,0.30260658264160156,0.4830083333333332,0.16091342138105064,0.1713,0.7390000000000001
9,30,0.2912304401397705,0.42073666666666665,0.17733457170620237,-0.02895000000000003,0.7390000000000001
10,30,0.2930111885070801,0.39068500000000006,0.1875089207433431,0.022499999999999964,0.7390000000000001
11,30,0.28048276901245117,0.44685166666666654,0.16476974615269097,0.08325000000000005,0.7390000000000001
12,30,0.28105854988098145,0.48877333333333334,0.1165717052099503,0.27085000000000004,0.7390000000000001
13,30,0.295424222946167,0.5088166666666666,0.1542401689645801,0.1713,0.7390000000000001
14,30,0.30694103240966797,0.45161833333333334,0.17313303193562524,0.022499999999999964,0.7390000000000001
15,30,0.2782461643218994,0.47639166666666666,0.13437511307488784,0.27085000000000004,0.7390000000000001
16,30,0.3144361972808838,0.44141,0.17699297839179945,0.08325000000000005,0.7390000000000001
17,30,0.3073618412017822,0.47079666666666664,0.1633152926771471,0.13470000000000004,0.7390000000000001
18,30,0.28946352005004883,0.5007666666666667,0.13910086767841845,0.24920000000000003,0.7390000000000001
19,30,0.29879283905029297,0.48430333333333336,0.1594779806814164,0.12325000000000003,0.7390000000000001
20,30,0.2887611389160156,0.42866,0.17772275759358078,0.12204999999999999,0.7390000000000001
21,30,0.27648282051086426,0.4406149999999999,0.17558976866074325,0.08325000000000005,0.7390000000000001
22,30,0.30213117599487305,0.4457133333333333,0.1665316396030763,0.12204999999999999,0.7390000000000001
23,30,0.31773877143859863,0.48064666666666667,0.14265947154753594,0.23195000000000005,0.7390000000000001
24,30,0.3112001419067383,0.4857033333333333,0.15075505128813724,0.13470000000000004,0.7390000000000001
25,30,0.2967231273651123,0.48543000000000003,0.14729306138896475,0.19589999999999996,0.7614000000000001
26,30,0.2966606616973877,0.4807183333333333,0.16813443206916964,0.12204999999999999,0.7614000000000001
27,30,0.30051374435424805,0.4678416666666666,0.16592018215763332,0.15710000000000002,0.7614000000000001
28,30,0.31404805183410645,0.47617333333333334,0.14997053251296477,0.1713,0.7614000000000001
29,30,0.30167555809020996,0.45744500000000005,0.17075580339088528,-0.06555,0.7614000000000001
30,30,0.3234074115753174,0.4659299999999999,0.15019504962991734,0.12204999999999999,0.7614000000000001
31,30,0.3166642189025879,0.49746499999999994,0.13772120337236868,0.2654,0.7614000000000001
32,30,0.2914774417877197,0.4417733333333333,0.16564059623842886,0.13470000000000004,0.7614000000000001
33,30,0.3140883445739746,0.46119,0.20080648661501616,0.06279999999999997,0.7614000000000001
34,30,0.3225288391113281,0.4100466666666667,0.1555741243123533,0.15710000000000002,0.7614000000000001
35,30,0.32233285903930664,0.40811000000000003,0.1793183855604327,0.00984999999999997,0.7614000000000001
36,30,0.30587267875671387,0.467165,0.17781936018986608,0.13470000000000004,0.7614000000000001
37,30,0.28914785385131836,0.49410999999999994,0.16795458235288888,0.00984999999999997,0.7621
38,30,0.3157839775085449,0.4561166666666666,0.14494774882311517,0.15710000000000002,0.7621
39,30,0.27667880058288574,0.4697266666666666,0.1585436074257034,0.13470000000000004,0.7621
40,30,0.3039548397064209,0.4995849999999999,0.13515724986720717,0.25560000000000005,0.7621
41,30,0.2946281433105469,0.4756583333333334,0.1440037112272535,0.27085000000000004,0.7621
42,30,0.27351975440979004,0.43849333333333335,0.18752845061187087,0.12204999999999999,0.7621
43,30,0.2926044464111328,0.45090499999999994,0.16127961503240265,0.18934999999999996,0.7621
44,30,0.3178138732910156,0.4647516666666667,0.16123354824773767,0.21009999999999995,0.7621
45,30,0.31737804412841797,0.4755616666666667,0.1722876033861855,0.022499999999999964,0.7621
46,30,0.29650235176086426,0.49345500000000003,0.14302372084727763,0.13470000000000004,0.7621
47,30,0.306851863861084,0.495415,0.16977397727076235,0.13470000000000004,0.7621
48,30,0.2898879051208496,0.5064516666666665,0.1513126308251305,0.27085000000000004,0.7621
49,30,0.3117835521697998,0.4630666666666666,0.1647249304817647,0.12204999999999999,0.7621
50,30,0.31117773056030273,0.46547499999999997,0.14936848381882079,0.19165000000000004,0.7621
51,30,0.3057749271392822,0.43887500000000007,0.1593092698443293,0.13470000000000004,0.7621
52,30,0.3062903881072998,0.49887166666666666,0.12350107130664449,0.28350000000000003,0.7621
53,30,0.27626681327819824,0.4896566666666667,0.16715751440549187,0.08325000000000005,0.7621
54,30,0.2903316020965576,0.5223383333333333,0.153686809607143,0.19995000000000002,0.7621
55,30,0.30323362350463867,0.46637,0.1647212522212399,0.10159999999999997,0.7621
56,30,0.30169034004211426,0.4856499999999999,0.1553206264473589,0.08325000000000005,0.7621
57,30,0.28945326805114746,0.44373166666666664,0.15418812075045066,0.21009999999999995,0.7621
58,30,0.30153965950012207,0.44733500000000004,0.17029694710025386,0.08325000000000005,0.7621
59,30,0.308943510055542,0.45402499999999996,0.1658376639719297,0.12204999999999999,0.7621
60,30,0.3336308002471924,0.4831716666666666,0.15830511556449745,0.15864999999999996,0.7621
61,30,0.3070695400238037,0.5402633333333333,0.15214561004365376,0.12204999999999999,0.7621
62,30,0.30791640281677246,0.4623683333333333,0.16900481476540508,0.13589999999999997,0.7621
63,30,0.3044142723083496,0.4949116666666667,0.1851548877216646,0.08325000000000005,0.7621
64,30,0.33905482292175293,0.5189833333333332,0.14560383656422732,0.27085000000000004,0.7621
65,30,0.3306760787963867,0.45247999999999994,0.17777414960186608,0.08325000000000005,0.7621
66,30,0.2812840938568115,0.4669133333333333,0.14058425583574033,0.27085000000000004,0.7621
67,30,0.3086371421813965,0.468065,0.18058805246102705,0.023700000000000054,0.7621
68,30,0.30367422103881836,0.4586883333333334,0.15790362339273772,0.19710000000000005,0.7621
69,30,0.3216118812561035,0.45474499999999995,0.16540407711117644,0.13589999999999997,0.7621
70,30,0.3034660816192627,0.48072333333333334,0.14755719045697352,0.1713,0.7621
71,30,0.2731504440307617,0.5334183333333333,0.13894001732362385,0.23320000000000002,0.8164
72,30,0.28345561027526855,0.4824733333333333,0.1690703954636122,0.13589999999999997,0.8164
73,30,0.29409146308898926,0.45602333333333334,0.1709863570256086,0.14444999999999997,0.8164
74,30,0.2983701229095459,0.4505383333333333,0.18276150428146026,0.08325000000000005,0.8164
75,30,0.3163156509399414,0.4392649999999999,0.18389974630669467,0.13470000000000004,0.8164
76,30,0.2821080684661865,0.4868100000000001,0.1791957483684625,0.022499999999999964,0.8164
77,30,0.3209531307220459,0.4783783333333334,0.16707979714462456,0.08325000000000005,0.8164
78,30,0.29390549659729004,0.4660966666666667,0.18525600122233257,0.1713,0.8164
79,30,0.3048422336578369,0.41509166666666675,0.17949759194454085,0.13470000000000004,0.8164
80,30,0.28830742835998535,0.48634333333333335,0.16397468134508517,0.12204999999999999,0.8164
81,30,0.29112935066223145,0.5027849999999999,0.16583803350960638,0.07780000000000004,0.8164
82,30,0.2952241897583008,0.467545,0.16039394333432086,0.15710000000000002,0.8164
