gen,nevals,time_gen,avg,std,min,max
0,20,0.265247106552124,0.7701666666666667,0.0637222706577361,0.6666666666666667,0.9199999999999999
1,20,0.2802896499633789,0.7878333333333334,0.06868830565193274,0.6733333333333333,0.9199999999999999
2,20,0.2633805274963379,0.773,0.08290489866239645,0.6000000000000001,0.9199999999999999
3,20,0.26077938079833984,0.76,0.10017207417461438,0.55,0.9199999999999999
4,20,0.25602054595947266,0.7353333333333333,0.0881627283304383,0.6200000000000001,0.9199999999999999
5,20,0.2644329071044922,0.7793333333333333,0.08288278202109023,0.6200000000000001,0.9199999999999999
6,20,0.2597661018371582,0.7494999999999999,0.08860822008519675,0.5866666666666667,0.9199999999999999
7,20,0.267195463180542,0.7321666666666666,0.09767448774145454,0.54,0.9199999999999999
8,20,0.2570662498474121,0.7328333333333332,0.08907721369688211,0.6166666666666667,0.9199999999999999
9,20,0.25832319259643555,0.7184999999999999,0.09743644652341911,0.54,0.9199999999999999
10,20,0.2470719814300537,0.72,0.09662642840686324,0.52,0.9199999999999999
11,20,0.2615945339202881,0.7466666666666667,0.07416947560223891,0.6799999999999999,0.9199999999999999
12,20,0.2418684959411621,0.7303333333333333,0.09568989265097727,0.55,0.9199999999999999
13,20,0.26702451705932617,0.7346666666666666,0.09897474425326898,0.5733333333333333,0.9199999999999999
14,20,0.24924254417419434,0.7351666666666666,0.11183556878043964,0.5466666666666666,0.9199999999999999
15,20,0.25464892387390137,0.7194999999999999,0.09454143712327061,0.5233333333333334,0.9199999999999999
16,20,0.269970178604126,0.7588333333333334,0.09248588480892035,0.6000000000000001,0.9333333333333333
17,20,0.2519848346710205,0.7404999999999999,0.09870987229699413,0.6000000000000001,0.9333333333333333
18,20,0.24452614784240723,0.7321666666666666,0.10338856051055378,0.54,0.9333333333333333
19,20,0.25415635108947754,0.7506666666666666,0.08543093376783638,0.5633333333333332,0.9333333333333333
20,20,0.2637317180633545,0.7716666666666666,0.07927098390261653,0.6200000000000001,0.9333333333333333
21,20,0.2626056671142578,0.7618333333333333,0.07618307627755072,0.6333333333333333,0.9333333333333333
22,20,0.2896151542663574,0.7866666666666666,0.08056053624449132,0.5733333333333333,0.9333333333333333
23,20,0.2708289623260498,0.7543333333333333,0.08576518330107309,0.6000000000000001,0.9333333333333333
24,20,0.272136926651001,0.7371666666666667,0.09732691188863324,0.6000000000000001,0.9333333333333333
25,20,0.24983859062194824,0.762,0.08552712370288676,0.6299999999999999,0.9333333333333333
26,20,0.262768030166626,0.7363333333333333,0.10555619882844926,0.55,0.9333333333333333
27,20,0.27383852005004883,0.7456666666666667,0.08113158036999732,0.6000000000000001,0.9333333333333333
28,20,0.25414347648620605,0.7533333333333335,0.1007637500956238,0.5333333333333334,0.9333333333333333
29,20,0.26880860328674316,0.735,0.10797890740530967,0.54,0.9333333333333333
30,20,0.2646965980529785,0.7190000000000001,0.09690258567814952,0.5466666666666666,0.9333333333333333
31,20,0.25363898277282715,0.7528333333333334,0.08465140938644262,0.6066666666666667,0.9333333333333333
32,20,0.2611093521118164,0.7718333333333333,0.0776850836533129,0.6133333333333333,0.9333333333333333
33,20,0.2624790668487549,0.7569999999999999,0.10030453628824572,0.5700000000000001,0.9333333333333333
34,20,0.2492694854736328,0.7343333333333334,0.10284886430529454,0.55,0.9333333333333333
35,20,0.2434849739074707,0.7558333333333331,0.08926163167279036,0.6133333333333333,0.9333333333333333
36,20,0.2664477825164795,0.7153333333333334,0.10077146862524575,0.49333333333333335,0.9333333333333333
37,20,0.26983070373535156,0.7310000000000001,0.09395093282015765,0.54,0.9333333333333333
38,20,0.26005125045776367,0.7573333333333334,0.09638234047560555,0.5933333333333333,0.9333333333333333
39,20,0.2674989700317383,0.7328333333333333,0.08696279536547671,0.6000000000000001,0.9333333333333333
