gen,nevals,time_gen,avg,std,min,max
0,20.0,0.21939781506856282,0.39930000000000004,0.19151626758581106,-0.04665000000000002,0.7092000000000002
1,20.0,0.23510940869649252,0.4427574999999999,0.1917802663694834,0.05315000000000003,0.7092000000000002
2,20.0,0.19742385546366373,0.53593,0.11954970033421249,0.3124,0.7229000000000002
3,20.0,0.21651649475097656,0.53804,0.15349603871110162,0.18534999999999996,0.7229000000000002
4,20.0,0.1808109998703003,0.502375,0.18664692771379873,0.06105000000000005,0.7229000000000002
5,20.0,0.1782281001408895,0.5291225,0.14680124784466242,0.09965000000000002,0.7282
6,20.0,0.21483318010965982,0.4937625,0.12638710760496896,0.25415000000000004,0.7282
7,20.0,0.2008550008138021,0.5259975,0.13738248748930848,0.28340000000000004,0.7354
8,20.0,0.19795275529225667,0.44966249999999997,0.20488446553789771,-0.08604999999999996,0.7354
9,20.0,0.23983941078186036,0.43350999999999995,0.16341396712031686,0.17149999999999999,0.7354
10,20.0,0.20285630226135254,0.4831575,0.20245147892458082,0.029500000000000026,0.7354
11,20.0,0.23488674958546957,0.46828249999999993,0.14676538017785393,0.21735,0.7354
12,20.0,0.2053966522216797,0.4771775000000001,0.20572023264314573,-0.031749999999999945,0.7638
13,20.0,0.1963945706685384,0.583585,0.12395666490753939,0.2588,0.7638
14,20.0,0.19585441748301188,0.5171224999999999,0.17099648642223617,0.08594999999999997,0.7638
15,20.0,0.2140935262044271,0.5070325,0.12147480425483305,0.3124,0.7638
16,20.0,0.2038711945215861,0.4778700000000001,0.12821906391016902,0.28045000000000003,0.7638
17,20.0,0.23456658522288004,0.5101474999999999,0.1497781663619568,0.23029999999999998,0.7638
18,20.0,0.17816604773203532,0.5002949999999999,0.18281443522052632,0.121,0.7638
19,20.0,0.24437878926595052,0.5021924999999999,0.14130003739826114,0.25415000000000004,0.7638
20,20.0,0.24521597226460776,0.4558375,0.17141479944494292,0.14894999999999997,0.7638
21,20.0,0.2137274106343587,0.49113249999999997,0.12392220571289876,0.25415000000000004,0.7638
22,20.0,0.2649872064590454,0.44877249999999996,0.15979380031387322,0.14209999999999995,0.7638
23,20.0,0.24935964743296304,0.45504249999999996,0.16393998770510504,0.08594999999999997,0.7638
24,20.0,0.19786163965861003,0.45889499999999994,0.16544409622286313,0.039099999999999975,0.7638
25,20.0,0.19663944244384765,0.47478999999999993,0.162676791983368,0.1854,0.7638
26,20.0,0.21831467151641845,0.498315,0.16591015196485112,0.05550000000000004,0.7638
27,20.0,0.241769282023112,0.51786,0.14245827073216916,0.21735,0.7638
28,20.0,0.23541518847147624,0.5456699999999999,0.12888156326643468,0.33349999999999996,0.7638
29,20.0,0.20289312998453776,0.49132,0.15795476282784254,0.25415000000000004,0.7638
30,20.0,0.2062626600265503,0.48269749999999995,0.16038984574701107,0.19015000000000004,0.7638
31,20.0,0.21466327508290609,0.46577,0.16300070966103183,0.25134999999999996,0.7638
32,20.0,0.23988852500915528,0.46773500000000007,0.16681591133641896,0.17050000000000004,0.7638
33,20.0,0.24438727696736653,0.5244774999999999,0.1387844375956829,0.24469999999999997,0.7638
